Charlwood Street,U25-W24,0
Charlwood Place,V24,0
Charlotte Place,U23-W12,-1
Charles Street,S17-T16,1
Charles Lane,M5-N5,2
Charles II Street,W17-X16,1
Charlbert Street,N4-N5,0
Charing Cross Road,Y14-Y16,0
Charing Cross Police Station,Y16-Z16,0
Charing Cross,Y17,0
Chapter Street,W24-X23,0
Chapone Place,X14,0
Chapel Street,N11-R20,0
Chapel Side,G15,0
Chapel Place,T13,0
Chantry Close,E9,0
Chandos Street,T12,0
Chandos Place,Y16-Z15,0
Chamberlayne Road,A7,0
Chagford Street,P10-P9,0
Chadwick Street,W22-X21,1
Cervantes Court,H14-I14,0
Cerney Mews,K14,0
Central Synagogue,U11,0
Celbridge Mews,H12,0
Cecil Grove,O4,1
Cecil Court,Y15,1
Caxton Street,W21,0
Cavendish Square,T13,0
Cavendish Place,T12-U12,0
Cavendish Mews South,U11,0
Cavendish Mews North,T11-U11,0
Cavendish Close,L6-M6,0
Cavendish Avenue,L6-M6,0
Causton Street,X24-X25,0
Cato Street,N12-O12,1
Catholic Church of Our Lady,L8-M8,0
Catholic Apostolic Church,K10,0
Catherine Wheel Yard,V18,-1
Catherine Street,AA14-AA15,-1
Catherine Place,U21-V21,-1
Cathedral Walk,U21,0
Cathedral of the Dormition and All Saints,M20-N20,0
Castlereagh Street,O12,0
Castle Lane,V20-V21,1
Castellain Road,H8-I9,0
Casey Close,N8,0
Carting Lane,AA15-AA16,1
Carteret Street,X20,0
Carrington Street,T17,0
Carpenter Street,S15,0
Caroline Terrace,Q23-R23,-1
Caroline Place Mews,H15,-1
Caroline Place,H15,-1
Caroline Close,H15,-1
Carnaby Street,V14-V15,0
Carlton Vale,G6-H5,1
Carlton Street,W16,1
Carlton House Terrace,W17-X17,1
Carlton Hill,H5-K3,1
Carlton Gardens,W17-W18,1
Carlos Place,S15-S16,1
Carlisle Street,W13-X13,0
Carlisle Place,U22-V23,0
Carey Street,AB13-AC13,0
Carey Place,W24-X24,0
Cardinal Walk,U22-V21,0
Carburton Street,U10,0
Caradoc Close,E12-F12,1
Capland Street,M9,0
Capellan?a Catolica Espa̱ola,G15,0
Canon Row,Z19-Z20,0
Candover Street,V11-V12,0
Canal Walk,J11-K11,0
Cambridge Street,T24-V25,0
Cambridge Square,M13-N13,0
Cambridge Road,F7,0
Callendar Road,K20-K21,0
Callard Close,K9,0
Caird Street,C7-C8,0
Cabbell Street,N11-N12,0
Bywell Place,V12,0
Byron Mews,F8,1
Buttermere Court,L2-L3,0
Butler Place,W21,0
Bush House Arcade,AB14,-1
Bury Street,V17,0
Burwood Place,N13,0
Burton Mews,R23-S23,1
Burne Street,M11-N11,0
Burlington Gardens,U16-V16,0
Burlington Close,E9,0
Burlington Arcade,U16-V16,-1
Burleigh Street,AA15,0
Burdett-Coutts & Townshend Foundation CE Primary School,W22,0
Burdett Mews,H13,0
Buonaparte Mews,W25-X25,0
Bunhouse Place,R24,0
Bulstrode Street,R12-S12,0
Bulstrode Place,S12,0
Bulleid Way,T23,0
Bull Inn Court,Z15-Z16,0
Bulinga Street,Y24,0
Budge's Walk,I17-L15,0
Buckingham Street,Z16,0
Buckingham Place,U20-U21,0
Buckingham Palace Road,S24-V19,0
Buckingham Mews,U20,0
Buckingham Gate,U20-W21,0
Buckingham Arcade,Z16,-1
Brydges Place,Y16-Z16,0
Bryanston Street,P14-Q14,0
Bryanston Square,P12-P13,0
Bryanston Place,O12,0
Bryanston Mews West,O12-P13,0
Bryanston Mews East,P12,0
Bruton Street,T15-U15,0
Bruton Place,T15,0
Bruton Lane,T15-T16,1
Brunswick Place,S10-S9,0
Brunswick Mews,P13,0
Brunel Estate,E11,0
Bruckner Street,C6-C7,0
Broxwood Way,O4,0
Browning Mews,S11-S12,0
Browning Close,K9,0
Brown Street,O12-O13,0
Brown Hart Gardens,R14-S14,0
Brooke Court,C5-C6,-1
Brook's Mews,S15-T14,0
Brook Street,M14-T14,0
Brook Mews North,K14-K15,0
Brook Gate,Q15,0
Brompton Road,O20-P19,0
Broadwick Street,V14-W14,0
Broadway Post Office,W21,0
Broadway,W20-W21,0
Broadwalk,T9,0
Broadstone Place,Q11-Q12,0
Broadley Terrace,N9-O9,0
Broadley Street,M11-N9,0
Broadbent Street,T15,0
Broad Sanctuary,X20-Y20,0
Broad Court,AA14-Z14,0
British Library of Political and Economic Science,AB13,0
Bristol Mews,I10,0
Bristol Gardens,I10,0
Bridstow Place,F12-F13,0
Bridle Lane,V14-W15,1
Bridgeman Street,M5-N5,0
Bridge Street,Y19-Z20,0
Bridge Place,T23-U22,0
Bridford Mews,T10,0
Brick Street,S18-T17,0
Briar Walk,B8,0
Brewers Green,W21,0
Brewer Street,V15-W14,0
Bressenden Place,T21-U22,0
Brendon Street,N12-O12,1
Bremner Road,J20-K20,0
Bravington Road,C5-D8,0
Bravington Place,C8-D8,0
Bradiston Road,D6-E6,0
Braden Street,H9,1
Boyle Street,U15,0
Bowland Yard,Q19,0
Bow Street,AA14-Z14,0
Bouverie Place,M12,0
Bourne Terrace,G11-I11,0
Bourne Street,Q23-R24,0
Bourlet Close,V12,0
Bourdon Street,T15,0
Bourdon Place,T15,0
Bourchier Street,W14-X14,0
Boundary Road,I4-L2,0
Boundary Estate,J3,0
Bott's Mews,F13,0
Boston Place,O10-O9,0
Boscobel Street,L10-M10,0
Boscobel Place,R22-R23,0
Booth's Place,V12,0
Bolton Street,T17-U17,0
Bolton Road,I4,0
Bolsover Street,U11-U9,0
Boldero Place,M9-N9,0
Bluebell Lodge,E10,0
Blue Bridge,W19,0
Blue Ball Yard,V17,0
Bloomfield Terrace,R24,0
Bloomfield Place,T15,0
Bloomburg Street,W23-W24,0
Blomfield Villas,I11,0
Blomfield Road,H10-K9,0
Blomfield Mews,I11,0
Blenheim Terrace,I5-J4,0
Blenheim Street,T14,0
Blenheim Road,J4-K4,0
Blenheim Passage,J4,0
Bledlow Close,M9,0
Blandford Street,Q12-R12,0
Blackburne's Mews,R15,0
Black Lion Gate,H16,1
Bishops Bridge Road,K11,0
Bishop's Bridge Road,H13-J12,0
Bishop's Bridge,J12-K11,0
Birdcage Walk,U20-X19,0
Bird Street,R13-S14,0
Binney Street,S14-S15,0
Bingham Place,R10-R11,0
Bilton Towers,P13,0
Biddulph Road,H7-I8,0
Bickenhall Street,P11-Q10,0
Beverston Mews,P11,0
Bessborough Street,W25-X25,0
Bessborough Place,X25,0
Bessborough Gardens,X25,0
Berwick Street,V13-W14,0
Bernhardt Crescent,N8-N9,1
Berners Street,V12-W13,0
Berners Place,W12-W13,0
Berners Mews,V12-W12,0
Berkeley Street,T15-U17,0
Berkeley Square,S15-T16,0
Berkeley Mews,Q13,0
Bentinck Street,S12,0
Bentinck Mews,S12,0
Bennett's Yard,Y22,1
Bennet Street,U17-V17,1
Bendall Mews,N10-O10,0
Bell Yard,AC13-AC14,-1
Bell Street,M11-O10,-1
Belgravia Police Station,S24,0
Belgrave Yard,S22,0
Belgrave Square,Q20-R20,0
Belgrave Road,T23-W25,0
Belgrave Place,R21-S22,0
Belgrave Mews West,Q21,0
Belgrave Mews South,R21,0
Belgrave Mews North,Q20-R20,0
Belgrave Gardens,I3-I4,0
Beethoven Street,B6-C6,0
Beeston Place,T21,0
Beech Court,F10,0
Bedfordbury,Y15-Z16,0
Bedford Street,Z15-Z16,0
Bedford Court,Z15,0
Beaumont Street,R10-S11,0
Beaumont Mews,R11-S11,0
Bear Street,X15-Y15,0
Beak Street,V15-W14,0
Bayswater Road,H16-P14,0
Bayswater Maria Montessori Children's House,G15,-1
Bathurst Street,L14,0
Bathurst Mews,L14,0
Bateman's Buildings,X13-X14,0
Bateman Street,X14,0
Barton Street,Y21,1
Barrow Hill Road,M6-N5,0
Barrow Hill Junior School,M5,0
Barrett Street,R13-S13,1
Barnwood Close,H10,0
Barnsdale Road,E8,0
Barnard Lodge,F10,0
Barlow Place,T15-U15,0
Bark Place,H14-H15,0
Barfett Street,C8,0
Barbara Brosnan Court,K5-L5,-1
Bandstand,W19,0
Banbury Court,Z14-Z15,0
Balvaird Place,X25-X26,0
Balniel Gate,X25,0
Balfour Place,R16,1
Balfour Mews,R16,1
Balderton Street,R14,0
Balcombe Street,O9-P10,0
Baker's Mews,R12-R13,0
Baker Street,P9-Q13,0
Babmaes Street,W16,0
Ayrton Road,K21-L20,0
Aylesford Street,W25-X26,0
Aybrook Street,R11-R12,0
Avery Row,T14-T15,0
Avery Farm Row,S24,0
Avenue Road,O4-O5,0
Audley Square,S17,0
Aubrey Place,J5,0
Atterbury Street,X24-Y24,0
Asian Muslim Cultural Centre,G10,0
Ashworth Road,H7-I8,0
Ashmore Road,D5-D9,0
Ashmill Street,N10,0
Ashley Place,U22,-1
Ashland Place,R11,0
Ashbridge Street,M9-N10,0
Arundel Street,AC14-AC15,0
Artillery Row,W21-W22,0
Artillery Place,W22,0
Artillery Mansions,W22,0
Artesian Road,E13-F13,0
Arnold House School,K5,1
Arneway Street,X22,0
Arne Street,Z13-Z14,1
Arlington Street,U17,0
Argyll Street,U13-U14,0
Archibald Mews,S16,1
Archery Close,O14,0
Archer Street,W15,0
Aquila Street,M5,0
Apsley Way,R19-S19,0
Apple Tree Yard,W16,0
Ann's Close,Q20,-1
Angel Court,V17-V18,1
Andrew's Crosse,AC14-AD14,1
Andover Place,H5,0
American School in London,K5,0
Ambrosden Avenue,V21-V22,0
Amberley Road,G10,0
Ambassador's Court,U20-V18,0
Alpha Close,O8,-1
Alperton Street,C8,0
Alma Square Hamilton Gardens,J6-K6,0
Alma Square,J6-K6,-1
Allsop Place,P9-Q10,0
Allitsen Road,M5-O4,0
Allington Street,T21-U21,0
Allington Road,A6-B6,0
Alleyn Court,M13,0
All Souls' Place,U12,0
All Souls CofE Primary School,V11,0
All Saints,V12,0
Alfred Road,F11-G10,1
Alexander Street,G12-G13,1
Alexander Mews,G12,1
Aldwych Post Office,AB14,0
Aldwych,AA15-AC14,0
Aldsworth Close,G10-H10,0
Aldridge Road Villas,E11-E12,0
Aldford Street,R16,0
Alderney Street,T24-U25,0
Aldburgh Mews,S13,0
Albion Street,N14,1
Albion Mews,N14,1
Albion Close,N14,1
Albert Terrace,Q3-R3,1
Albert Gate,P19,1
Albemarle Street,U16-U17,0
Albany Court Yard,V16,0
Air Street,V15-W16,0
Ainsworth Way,J3,1
Agar Street,Z16,0
Advent Centre for Christian Living,N12,1
Adpar Street,L10,0
Admiral Walk,F10,0
Admiral Court,R12,0
Adelphi Terrace,AA16-Z16,0
Adelaide Street,Y16,-1
Adam's Row,R16-S15,1
Adam Street,AA16-Z16,1
Adam & Eve Court,V13,0
Achilles Way,R18-S18,0
Acacia Road,L5-N3,0
Acacia Place,M4,0
Acacia Gardens,L4-L5,0
Abinger Mews,E8-F8,0
Abingdon Street,Y21-Z21,0
Aberdeen Place,K9-L9,0
Abercorn Walk,J6,0
Abercorn School (prep),T11,0
Abercorn School (pre-prep),O11,0
Abercorn School (nursery),K5-K6,0
Abercorn School,O11,0
Abercorn Place,I6-K5,0
Abercorn Cottages,J6,0
Abercorn Close,J6,0
Abbey Road Baptist Church,K5,0
Abbey Road,I3-K6,-1
Abbey Orchard Street,X21,-1
Abbey Gardens,J5-K5,-1
